Date,spx_normalised,log_return
1995-05-11,1.142144609892665,1.908930956773247e-05
1995-05-12,1.1447147841720975,0.002247777338872936
1995-05-15,1.149484888311151,0.004158409636382032
1995-05-16,1.1504650721916794,0.0008523524047943098
1995-05-17,1.1480255802334947,-0.0021226911422091987
1995-05-18,1.1317114279097555,-0.014312555140920225
1995-05-19,1.1308619263504749,-0.0007509162941383707
1995-05-22,1.1405764220376924,0.008553659335900576
1995-05-23,1.1513363762948916,0.009389566058753296
1995-05-24,1.1513798484404134,3.775727556831754e-05
1995-05-25,1.1513363762948916,-3.775727556831754e-05
1995-05-26,1.1405764220376924,-0.009389566058753296
1995-05-30,1.1404239371725131,-0.00013369999245327335
1995-05-31,1.161813163365664,0.018581788668994292
1995-06-01,1.1620091203763652,0.00016865059995030407
1995-06-02,1.1598745981485385,-0.0018386130296779157
1995-06-05,1.1666049371063079,0.005785873145544684
1995-06-06,1.1664960573289915,-9.333481718520886e-05
1995-06-07,1.1612250264488788,-0.004528927392920323
1995-06-08,1.1595260233303173,-0.0014641841245790488
1995-06-09,1.149920540362757,-0.008318476389765905
1995-06-12,1.1563242399885776,0.005553370689736603
1995-06-13,1.1675851209868364,0.009691401330399252
1995-06-14,1.1684998972355705,0.0007831703798064638
1995-06-15,1.1699157331677048,0.0012109362311285565
1995-06-16,1.175818506052466,0.005032782695747251
1995-06-19,1.1875585112478526,0.00993502236452315
1995-06-20,1.1870357819628619,-0.00044026829756038666
1995-06-21,1.1848576546471723,-0.0018366153338380542
1995-06-22,1.2003006358100403,0.012949410547118845
1995-06-23,1.1973384145668646,-0.0024709497035306782
1995-06-26,1.1851844269214622,-0.010202708544587047
1995-06-27,1.181481583896322,-0.003129166540302819
1995-06-28,1.1864912501339393,0.004231191878233176
1995-06-29,1.1846180925486083,-0.0015799844750166159
1995-06-30,1.1865348552218022,0.0016167350929467972
1995-07-03,1.1916317316351457,0.0042863979717315814
1995-07-05,1.1920019760549574,0.0003106554682412721
1995-07-06,1.206660730347998,0.01222259115035218
1995-07-07,1.211844683994726,0.004286913359834443
1995-07-10,1.2136307643466722,0.0014727674741115138
1995-07-11,1.2083815360104908,-0.004334607676688584
1995-07-12,1.221689862003191,0.010953142409540817
1995-07-13,1.221929424101755,0.00019607154084333445
1995-07-14,1.2195117346875017,-0.001980543496484799
